date,ticker,spot,total_gex,gamma_regime,flip_level,flip_dist_pct,put_flow_building
2026-06-15,AAL,15.73,,UNKNOWN,,,False
2026-06-15,AMD,552.29,,UNKNOWN,,,False
2026-06-15,SHW,323.19,,UNKNOWN,,,False
2026-06-15,MMM,160.92,,UNKNOWN,,,False
2026-06-15,WSM,227.23,,UNKNOWN,,,False
2026-06-15,GM,83.78,,UNKNOWN,,,True
2026-06-15,STX,1001.57,,UNKNOWN,,,False
2026-06-15,OSCR,27.75,,UNKNOWN,,,False
2026-06-15,DXCM,74.18,,UNKNOWN,,,False
2026-06-15,AMKR,84.74,,UNKNOWN,,,False
2026-06-15,DKNG,28.88,,UNKNOWN,,,False
2026-06-15,WBS,74.57,,UNKNOWN,,,False
2026-06-15,RYN,22.08,,UNKNOWN,,,False
2026-06-15,CALY,17.45,,UNKNOWN,,,False
2026-06-15,PRU,109.31,,UNKNOWN,,,False
2026-06-15,GPC,104.92,,UNKNOWN,,,False
2026-06-15,STAG,38.73,,UNKNOWN,,,False
2026-06-15,CURB,30.8,,UNKNOWN,,,False
2026-06-15,RRR,62.95,,UNKNOWN,,,False
2026-06-15,SNDK,2046.49,,UNKNOWN,,,False
2026-06-15,WDC,650.5,,UNKNOWN,,,False
2026-06-15,KFRC,49.1,,UNKNOWN,,,False
2026-06-15,KELYA,11.95,,UNKNOWN,,,False
2026-06-15,MAN,33.91,,UNKNOWN,,,False
2026-06-15,NIXX,0.97,,UNKNOWN,,,False
2026-06-15,NSP,35.72,,UNKNOWN,,,False
2026-06-15,VPG,143.26,,UNKNOWN,,,False
2026-06-15,ESE,328.43,,UNKNOWN,,,False
2026-06-15,VAC,96.96,,UNKNOWN,,,False
2026-06-15,MCRI,129.09,,UNKNOWN,,,False
2026-06-15,PAYX,101.09,,UNKNOWN,,,False
2026-06-15,BYD,88.19,,UNKNOWN,,,False
2026-06-15,PENG,62.15,,UNKNOWN,,,False
