date,ticker,spot,total_gex,gamma_regime,flip_level,flip_dist_pct,put_flow_building
2026-06-15,AAL,15.73,,UNKNOWN,,,False
2026-06-15,AMD,552.29,,UNKNOWN,,,False
2026-06-15,SHW,323.19,,UNKNOWN,,,False
2026-06-15,MMM,160.92,,UNKNOWN,,,False
2026-06-15,WSM,227.23,,UNKNOWN,,,False
2026-06-15,GM,83.78,,UNKNOWN,,,True
2026-06-15,STX,1001.57,,UNKNOWN,,,False
2026-06-15,OSCR,27.75,,UNKNOWN,,,False
2026-06-15,DXCM,74.18,,UNKNOWN,,,False
2026-06-15,AMKR,84.74,,UNKNOWN,,,False
2026-06-15,DKNG,28.88,,UNKNOWN,,,False
2026-06-15,WBS,74.57,,UNKNOWN,,,False
2026-06-15,RYN,22.08,,UNKNOWN,,,False
2026-06-15,CALY,17.45,,UNKNOWN,,,False
2026-06-15,PRU,109.31,,UNKNOWN,,,False
2026-06-15,GPC,104.92,,UNKNOWN,,,False
2026-06-15,STAG,38.73,,UNKNOWN,,,False
2026-06-15,CURB,30.8,,UNKNOWN,,,False
2026-06-15,RRR,62.95,,UNKNOWN,,,False
2026-06-15,SNDK,2046.49,,UNKNOWN,,,False
2026-06-15,WDC,650.5,,UNKNOWN,,,False
2026-06-15,KFRC,49.1,,UNKNOWN,,,False
2026-06-15,KELYA,11.95,,UNKNOWN,,,False
2026-06-15,MAN,33.91,,UNKNOWN,,,False
2026-06-15,NIXX,0.97,,UNKNOWN,,,False
2026-06-15,NSP,35.72,,UNKNOWN,,,False
2026-06-15,VPG,143.26,,UNKNOWN,,,False
2026-06-15,ESE,328.43,,UNKNOWN,,,False
2026-06-15,VAC,96.96,,UNKNOWN,,,False
2026-06-15,MCRI,129.09,,UNKNOWN,,,False
2026-06-15,PAYX,101.09,,UNKNOWN,,,False
2026-06-15,BYD,88.19,,UNKNOWN,,,False
2026-06-15,PENG,62.15,,UNKNOWN,,,False
2026-06-16,SPY,754.27,,UNKNOWN,,,False
2026-06-16,QQQ,742.9,,UNKNOWN,,,False
2026-06-16,ROKU,140.98,,UNKNOWN,,,False
2026-06-16,MRVL,301.04,,UNKNOWN,,,False
2026-06-16,CXW,27.75,,UNKNOWN,,,False
2026-06-16,PG,151.0,,UNKNOWN,,,False
2026-06-16,ENTG,164.0,,UNKNOWN,,,False
2026-06-16,SHW,319.25,,UNKNOWN,,,False
2026-06-16,SNDK,2125.0,,UNKNOWN,,,False
2026-06-16,POWL,301.31,,UNKNOWN,,,False
2026-06-16,BAC,56.09,,UNKNOWN,,,False
2026-06-16,AMAT,583.01,,UNKNOWN,,,False
2026-06-16,JPM,321.98,,UNKNOWN,,,False
2026-06-16,WSM,223.29,,UNKNOWN,,,False
2026-06-16,AXP,337.75,,UNKNOWN,,,False
2026-06-16,AAL,15.58,,UNKNOWN,,,False
2026-06-16,GE,341.0,,UNKNOWN,,,False
2026-06-16,ALK,49.49,,UNKNOWN,,,False
2026-06-16,TJX,166.8,,UNKNOWN,,,False
2026-06-16,NCLH,20.31,,UNKNOWN,,,False
2026-06-16,RCL,316.8,,UNKNOWN,,,False
2026-06-16,CAVA,89.58,,UNKNOWN,,,False
2026-06-16,MGM,48.87,,UNKNOWN,,,False
2026-06-16,STX,1076.99,,UNKNOWN,,,False
2026-06-16,WDC,701.75,,UNKNOWN,,,False
2026-06-16,EVC,9.22,,UNKNOWN,,,False
2026-06-16,TRIP,12.52,,UNKNOWN,,,False
2026-06-16,ROST,236.9,,UNKNOWN,,,True
2026-06-16,BYD,87.67,,UNKNOWN,,,False
2026-06-16,TWST,79.34,,UNKNOWN,,,False
2026-06-16,MKSI,375.0,,UNKNOWN,,,False
2026-06-16,AEO,18.46,,UNKNOWN,,,False
2026-06-16,WGS,61.4,,UNKNOWN,,,False
2026-06-16,CCL,30.36,,UNKNOWN,,,False
2026-06-16,RRR,61.13,,UNKNOWN,,,True
2026-06-16,CZR,29.3,,UNKNOWN,,,False
2026-06-16,PENN,22.0,,UNKNOWN,,,False
2026-06-16,VAC,95.21,,UNKNOWN,,,False
2026-06-17,SPY,751.31,,UNKNOWN,,,True
2026-06-17,QQQ,734.48,,UNKNOWN,,,True
2026-06-17,ROKU,138.35,,UNKNOWN,,,False
2026-06-17,CXW,27.78,,UNKNOWN,,,False
2026-06-17,AMKR,91.0,,UNKNOWN,,,False
2026-06-17,GE,352.25,,UNKNOWN,,,False
2026-06-17,AXP,340.0,,UNKNOWN,,,False
2026-06-17,PG,152.74,,UNKNOWN,,,False
2026-06-17,SHW,322.44,,UNKNOWN,,,False
2026-06-17,TJX,166.0,,UNKNOWN,,,False
2026-06-17,MRVL,287.75,,UNKNOWN,,,False
2026-06-17,POWL,293.9,,UNKNOWN,,,False
2026-06-17,SCHW,93.65,,UNKNOWN,,,False
2026-06-17,TER,423.99,,UNKNOWN,,,False
2026-06-17,APH,161.1,,UNKNOWN,,,False
2026-06-17,GWW,1324.27,,UNKNOWN,,,False
2026-06-17,WULF,28.21,,UNKNOWN,,,False
2026-06-17,ALK,49.1,,UNKNOWN,,,False
2026-06-17,DECK,110.61,,UNKNOWN,,,False
2026-06-17,CAVA,87.29,,UNKNOWN,,,False
2026-06-17,KO,79.95,,UNKNOWN,,,False
2026-06-17,FLR,51.35,,UNKNOWN,,,True
2026-06-17,MGM,48.44,,UNKNOWN,,,True
2026-06-17,SNDK,2054.92,,UNKNOWN,,,True
2026-06-17,RCL,311.69,,UNKNOWN,,,False
2026-06-17,STX,1056.0,,UNKNOWN,,,False
2026-06-17,RL,406.75,,UNKNOWN,,,False
2026-06-17,WDC,695.0,,UNKNOWN,,,False
2026-06-17,EVC,9.13,,UNKNOWN,,,False
2026-06-17,NCLH,20.35,,UNKNOWN,,,False
2026-06-17,ROST,232.82,,UNKNOWN,,,False
2026-06-17,TRIP,12.74,,UNKNOWN,,,False
2026-06-17,MGNI,18.78,,UNKNOWN,,,False
2026-06-17,PRSU,48.87,,UNKNOWN,,,False
2026-06-17,BYD,86.47,,UNKNOWN,,,False
2026-06-17,TWST,85.44,,UNKNOWN,,,False
2026-06-17,ANF,89.58,,UNKNOWN,,,True
2026-06-17,CRL,188.0,,UNKNOWN,,,True
2026-06-17,ZD,45.97,,UNKNOWN,,,False
2026-06-17,CCL,31.08,,UNKNOWN,,,False
2026-06-17,MKSI,367.1,,UNKNOWN,,,False
